Cidade_operador;So_Agua_yes;Nat_jur_B;Nat_jur_C;PIB_capta_2017;Urbaniz;POP_TOT;POP_URB;AG001;AG001A;AG002;AG002A;AG003;AG003A;AG005;AG005A;AG006;AG007;AG010;AG011;AG013;AG013A;AG021;AG021A;AG026;AG026A;AG028;ES001;ES001A;ES002;ES002A;ES003;ES003A;ES004;ES004A;ES005;ES006;ES007;ES009;ES009A;ES028;FN001;FN002;FN003;FN004;FN005;FN006;FN008;FN008A;FN010;FN011;FN013;FN014;FN015;FN016;FN017;FN018;FN019;FN020;FN021;FN022;FN023;FN024;FN025;FN026;FN026A;FN027;FN028;FN030;FN031;FN032;FN033;FN034;FN035;FN036;FN037;QD002;QD003;QD023;QD024
3.17E+13;1;0;1;8739.94;0.71;5594;3962;3082;3098;1559;1549;1605;1597;12.89;12.89;229.77;229.77;155.6;155.62;1447;1441;1559;1549;3082;3098;123.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;706925.03;706925.03;0;28442.82;735367.85;674979.14;0;21610.74;425832.1;19246.25;83340.26;21718.7;595219.71;49845.49;720682.06;2907.73;75616.86;0;63722.86;0;90451.78;0;2317.17;5;5;-18640.46;0;8397.66;87279.02;0;95676.68;0;35910.25;13935.24;49845.49;3;28;1270;699
3.17E+13;1;0;1;12468.04;0.66;3792;2511;2501;2495;1248;1233;1263;1246;9.19;9.19;195.78;195.78;112.54;112.54;1174;1155;1248;1233;2501;2495;138.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;523743.25;523743.25;0;9236.01;532979.26;505941.41;0;5238.79;324124.8;11543.98;90933.29;17298.42;472986.12;39270.76;647604.11;2102.81;135347.23;0;35716.73;0;18422.63;0;983.01;4;3;-6631.1;0;5460.23;16048.22;0;21508.45;0;28243.09;11027.67;39270.76;0;0;713;464
3.17E+13;0;0;1;12995.29;0.81;33858;27444;22400;22509;9784;9745;10326;10294;136.05;90.37;1044.89;1044.89;824.68;823.08;8996;8932;9784;9745;22400;22509;999.68;12221;11307;5366;4976;5656;5227;100.22;20.71;343.62;343.62;405.01;5366;4976;80.14;5562895.76;3741981.31;1820914.45;117316.94;5680212.7;5483849.91;0;109440.77;3107259.55;175476.84;542243.59;574074.45;4940881.41;487877.04;7119194.69;22947.18;1690436.24;0;363718.08;0;209959.07;344967.09;4103.39;23;22;178108.9;0;171711.33;410265.4;0;581976.73;0;351755.36;136121.68;487877.04;0;0;10789;8912
3.17E+13;1;0;1;146514.59;0.67;4711;3144;2851;2821;1077;1064;1106;1093;15.22;15.22;235.1;0;161.27;161.22;990;983;1077;1064;2851;2821;121.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;845536.77;845536.77;0;9582.51;855119.28;846072.66;0;6544.65;198512.93;16932.55;80850.77;18309.73;356822.96;34275.81;452584.5;3012.39;61485.73;0;74724.36;0;14606.31;0;504.42;2;3;-32507.38;0;5593.45;12529.67;0;18123.12;0;24694.04;9581.77;34275.81;0;0;887;102
3.17E+13;1;0;1;17464.56;0.58;1879;1088;979;978;532;525;551;541;7.77;7.77;62.77;3.93;49.5;49.48;479;470;532;525;979;978;51.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235308.45;235308.45;0;2075.38;237383.83;226047.31;0;1261.03;107837.55;51.65;35477.94;12243.78;171072.24;17042.15;229592.61;924.62;41478.22;0;18274.41;0;6811.86;0;251.07;1;1;-2813.09;0;2143.31;5844.24;0;7987.55;0;12273.95;4768.2;17042.15;0;0;367;278
3.17E+13;0;0;1;11591.17;0.46;4055;1876;2426;1885;1598;1574;1680;1658;15.87;20.44;222.28;176.59;146.32;146.35;1506;1257;1598;1574;1876;1885;305.39;875;838;599;565;630;601;10.46;6.4;39.06;0;56.76;599;565;1.67;842384.25;726816.11;115568.14;27231.77;869616.02;936262.55;0;30767.66;508934.95;11788.64;201860.25;149947.08;966918.07;70831.67;1163619.98;3795.22;125870.24;0;58525.27;0;45907.18;146051.94;22293.9;6;6;35861.88;0;125448.69;92599.55;0;218048.24;0;51058.91;19772.76;70831.67;0;0;1854;1247
3.17E+13;1;0;1;9383.07;0.56;14350;8051;7319;7324;3828;3804;4009;3988;44.32;44.32;582.39;480.44;372.98;372.96;3548;3513;3828;3804;7319;7324;358.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1790889.19;1790889.19;0;80388.55;1871277.74;1760124.74;0;103054.13;881410.15;64328.81;236114.96;126722.24;1625694.38;124758.83;2000695.5;6968.73;250242.29;0;134319.94;0;233890.9;0;5814.08;9;9;182798.28;0;20524.2;226149.51;0;246673.71;0;89715.91;35042.92;124758.83;0;0;3178;2210
3.17E+13;1;0;1;11066.83;0.67;11650;7821;7462;7502;3616;3567;3773;3725;27.27;27.27;530;530;356.68;357.19;3392;3349;3616;3567;7462;7502;357.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1767142.37;1767142.37;0;64234.67;1831377.04;1790639.59;0;19205.24;963138.72;30731.81;184450.77;64681.52;1411513.45;116900.37;1788640.13;6674.2;260226.31;0;162851.95;0;116864.97;0;5461.18;9;9;5658.68;0;20506.12;108494.23;0;129000.35;0;84209.59;32690.78;116900.37;0;0;2483;1778
3.17E+13;0;0;1;16667.07;0.82;140235;114561;98731;101625;42967;43667;46843;47539;342.1;339.86;7698.16;7568.72;5013.67;5016.4;42196;42896;42967;43667;98731;101625;3209.24;84826;85283;38138;37886;40680;40413;216.59;213.77;3404.54;2928.16;4172.22;38138;37886;722.38;43164610.38;24556337.34;18608273.04;673606.9;43838217.28;40768152.35;0;4910120.05;14239824.85;1277600.83;2222142.63;3918118.77;24565697.66;2743693.2;37200877.75;171690.95;9891486.89;0;3064905.41;0;7529821.18;1117257.86;263156.47;118;115;-156894.83;0;3228778.29;5853148.17;0;9081926.46;0;1973365.15;770328.05;2743693.2;86;762;70526;38036
3.17E+13;0;0;1;32349.07;1;89090;88960;76350;76569;24423;24501;30162;30058;274.87;274.71;8031.19;6683.67;3451.63;3457.09;27268;27152;24423;24501;76350;76569;6749.64;76636;76230;24496;24377;30240;29905;196.28;196.22;2724.11;0;3296.12;24496;24377;8.58;23779434.71;17044759.98;6734674.73;1107994.8;24887429.51;24056067.29;0;2133579.74;8986819.63;83750.16;3954885.08;2410658.11;17317174.89;1874569.91;22905774.51;126184.91;3714029.71;0;1950542.73;0;414644.55;328181.63;43747.79;90;89;-69480.82;0;418863.95;493894.93;0;912758.88;0;1350095.3;524474.61;1874569.91;52;688;49241;28100
3.17E+13;0;0;1;19821.52;0.77;7886;6090;5120;5139;3310;3235;3647;3563;37.05;37.05;614.56;614.56;432.76;432.77;2829;2763;3310;3235;5120;5139;540.73;3866;3887;2620;2555;2832;2764;26.61;23.39;256.84;0;327.28;2620;2555;14.54;3341391.38;2560233.78;781157.6;45051.19;3386442.57;3362774.49;0;34722.63;962871.57;25874.82;301865.32;181278.77;1670366.32;200142.11;2273372.62;14201.67;402864.19;0;308865.01;0;78134.3;3640611.21;3885.65;9;9;-110389.17;0;41865.65;3694967.18;0;3736832.83;0;144152.77;55989.34;200142.11;0;0;4508;3180
3.17E+13;1;0;1;28062.01;0.7;6539;4559;4495;4537;2677;2631;2797;2756;38.23;37.88;400.7;400.7;316.26;316.29;2511;2466;2677;2631;4495;4537;382.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1524223.57;1524223.57;0;16343.78;1540567.35;1489003.03;0;9166.94;653196.59;89405.59;205517.76;57304.83;1299749.89;86949.85;1541560.6;5909.86;154860.86;0;124845.81;0;47862.47;0;1275.45;7;7;169479.31;0;14010.45;41037.33;0;55047.78;0;62613.9;24335.95;86949.85;13;175;1572;987
3.17E+13;1;0;1;14247.08;0.38;6217;2362;2362;2368;1570;1525;1687;1643;16.2;16.2;253.83;253.83;179.19;179.19;1470;1431;1570;1525;2362;2368;211.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;913329.26;913329.26;0;17091.99;930421.25;910536.55;0;13062.45;463013.46;22367.73;118356.41;27558.17;698814.89;51777.28;874220.76;3348.27;123628.59;0;79359.85;0;38025.68;0;1802.26;5;6;-11840.73;0;7651.61;35524.6;0;43176.21;0;37344.63;14432.65;51777.28;0;0;872;561
3.17E+13;0;0;1;28056.22;0.9;78913;71388;63839;63932;25855;25584;28931;28701;359.86;315.81;5575.89;5575.89;3353.09;3354.49;25951;25779;25855;25584;63839;63932;4448.01;61151;60371;25359;24786;27651;27139;292.44;285.11;2524.71;698.93;3024.45;25359;24786;288.16;26418052.08;17465375.49;8952676.59;467276.91;26885328.99;25104919.35;0;794047.36;7261810.27;194901.95;2674236.34;1875803.11;13652239.59;1754816.59;21212844.47;119191.61;5805788.29;0;2043525.21;0;493487.46;16316116.36;30784.78;71;71;-398037.29;0;6360089.15;10599491.06;0;16959580.21;0;1263580.21;491236.38;1754816.59;0;0;30501;16146
3.17E+13;0;0;1;52625.97;0.95;31984;30315;26762;26866;12261;12193;12879;12836;180.66;175.48;2150.86;2150.86;1269.25;1269.75;11610;11561;12261;12193;26762;26866;2689.88;20814;20610;9508;9342;9944;9827;101.29;85.31;765.7;765.7;1024.86;9508;9342;35.33;10669861.86;6040577.59;4629284.27;290989.6;10960851.46;10506164.93;0;252870.94;4579940.47;161316.26;1286139.29;807067.45;8144758.92;708981.16;10455322.65;42875.07;1601582.57;0;832164.97;0;969726.26;244004.29;5129.53;38;37;478130.48;0;886170.65;375564.5;0;1261735.15;0;510366.76;198614.4;708981.16;2;18;19277;14832
3.17E+13;1;0;1;8063.4;0.69;6698;4601;3977;3971;2077;2055;2111;2092;28.68;28.6;302.05;302.05;218.06;218.18;1959;1942;2077;2055;3977;3971;133.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;967653.3;967653.3;0;34877.82;1002531.12;1035366.7;0;45785.2;612404;44396.71;90386.76;42243.82;877194.38;65647.13;1037450.64;4076.66;94609.13;0;86086.93;0;33393.99;0;3056.51;6;6;1676.16;0;11442.44;29084.72;0;40527.16;0;47257.16;18389.97;65647.13;0;0;1838;1057
3.17E+13;0;0;1;15649.91;0.72;19797;14173;14070;13728;6244;6070;6583;6378;57.61;57.43;742.23;742.23;549.4;549.45;5962;5768;6244;6070;14070;13728;1642.11;10929;10605;5023;4853;5152;4989;48.44;47.5;337.22;337.22;434.06;5023;4853;86.67;4088147.67;2364202.84;1723944.83;41648.56;4129796.23;3981224.3;0;57227.58;2411882.28;53709.05;987472.84;738542.52;4646243.64;359582;5789773.38;18377.06;783947.74;0;262569.8;0;309108.28;206013.05;27412.83;22;22;192067.15;0;256661.85;304249.37;0;560911.22;0;259144;100438;359582;2;18;5931;4721
3.17E+13;1;0;1;22528.68;0.62;5008;3129;3129;3139;1483;1462;1561;1528;23.42;22.14;336.73;336.73;121.68;74.98;1381;1352;1483;1462;3129;3139;277.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622872.96;622872.96;0;3985.49;626858.45;568622.99;0;34267.8;433124.39;40287.59;191338;30817.44;786702.41;48696.3;875196.65;1401.09;39797.94;0;44972.68;0;247470.28;0;1653.67;4;4;46162.31;0;5558.7;244966.34;0;250525.04;0;35100.92;13595.38;48696.3;0;0;2525;2232
3.17E+13;0;0;1;25255.54;0.96;114265;109894;94619;94337;31644;31570;38499;38006;212.89;212.81;6927.53;6927.53;3845;3846.23;34407;33934;31644;31570;94619;94337;5834.34;87687;0;29527;0;35560;0;155.3;0;531.28;0;574.19;29527;0;10.29;20681028.76;19134319.83;1546708.93;350610.24;21031639;19012823.02;0;382087.94;7556803.15;364352.03;3423346.96;1181469.81;14855167.03;1419744.37;18587410.61;82596.29;2312499.21;0;1738390.73;0;13588751.57;595203.18;29900.72;77;60;590804.35;0;495016.25;13801435.51;0;14296451.76;0;1003908.55;415835.82;1419744.37;1;8;37623;26529
3.17E+13;1;0;1;7446.04;0.48;12466;6046;4145;4145;1753;1759;1824;1833;19.4;19.4;309.2;0;181.3;181.27;1619;1619;1753;1759;4145;4145;220.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;881566.74;881566.74;0;16783.77;898350.51;847079.98;0;102489.53;411650.81;3969.51;142293.73;36189.62;714692.45;57432.66;854680.25;3387.06;82555.14;0;73501.14;0;34346.72;0;727.24;3;3;47087.64;0;9659.76;28801.26;0;38461.02;0;41314.76;16117.9;57432.66;0;0;2920;1980
3.17E+13;1;0;1;9718.5;0.53;12449;6653;5443;5382;2056;2022;2181;2147;22.39;22.38;290.23;290.23;216.45;216.53;1965;1936;2056;2022;5443;5382;218.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;977245.39;977245.39;0;29407.38;1006652.77;996235.13;0;22880.15;442897.48;46884.2;120697.81;35250.12;728134.15;67426.1;898060.07;4045.81;102499.82;0;84232.29;0;37032.36;0;3151.3;4;4;-1827.75;0;11587.75;32641.72;0;44229.47;0;48546.96;18879.14;67426.1;0;0;1633;1234
3.17E+13;0;0;1;29540.02;0.62;4325;2669;2160;2224;1061;1078;1099;1116;15.84;15.84;139.1;0;114.89;114.95;973;993;1061;1078;2160;2224;56.46;2187;2215;1076;1086;1115;1125;15.46;15.43;91.58;91.58;123.96;1076;1086;61.88;1093076.68;540896.4;552180.28;21239.71;1114316.39;1066554.02;0;36503.84;420150.33;2265.07;81942.87;37327.28;625625.11;69622.01;836486.93;4464.1;141239.81;0;95696.79;0;12590.39;172057.67;497.56;4;4;-11757.23;0;19086.39;170523.33;0;189609.72;0;50072.94;19549.07;69622.01;0;0;1523;876
3.17E+13;1;0;1;16662.93;0.77;10371;8008;7397;7478;2811;2771;2891;2843;18.32;18.32;421.21;0;308.06;305.82;2662;2619;2811;2771;7397;7478;554.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1346021.6;1346021.6;0;55098.02;1401119.62;1294658.34;0;41190.42;620398.99;41664.9;372231.2;63660.81;1266928.04;89327.54;1591757.17;5714.26;235501.59;0;93913.52;0;50991.05;0;4176.46;5;6;75058.62;0;16110.15;44771.62;0;60881.77;0;64294.04;25033.5;89327.54;0;0;2431;1908
3.17E+13;1;0;1;8046.41;0.45;16547;7499;6236;6188;2211;2191;2279;2258;31.66;29.54;265.18;265.18;212.99;212.99;2065;2049;2211;2191;6236;6188;227.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1041261.03;1041261.03;0;42480.67;1083741.7;1050119.65;0;23792.67;452001.27;22497.84;151598.57;58788.67;995363.57;71009.41;1170478.03;3979.79;104105.05;0;76552.25;0;814847.24;0;908.75;4;4;233924.97;0;8464.88;811270.9;0;819735.78;0;51104.68;19904.73;71009.41;0;0;2920;2543
3.17E+13;1;0;1;8720.94;0.74;6491;4793;4481;4507;2243;2221;2307;2288;26.37;26.37;327.57;327.57;222.26;222.3;2134;2116;2243;2221;4481;4507;55.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;927309.56;927309.56;0;33930.63;961240.19;944107.72;0;34950.86;649290.28;26918.2;38877.85;37124.35;1001467.86;71913.95;1167927.26;4153.73;94545.45;0;87017.08;0;32853.55;0;3359.83;6;7;162240.1;0;12012.37;28354.74;0;40367.11;0;51738.37;20175.58;71913.95;2;45;1469;1060
3.17E+13;1;0;1;19014.6;0.53;2158;1139;1478;1166;962;954;1028;1012;10.57;10.51;181.07;0;103.22;103.26;880;777;962;954;1139;1166;76.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;496601.22;496601.22;0;7063.48;503664.7;482261.09;0;6538.3;216271.6;7584.72;51199.96;14569.65;328244.19;32009.95;410156.14;1929.43;49902;0;45195.88;0;14318.92;0;1094.61;2;2;-6577.62;0;3545.66;13797.3;0;17342.96;0;23050.11;8959.84;32009.95;0;0;977;726
3.17E+13;1;0;1;8897.06;0.51;4987;2551;2551;2574;1177;1158;1213;1194;30.14;19.25;123.16;123.16;101.19;101.28;1091;1066;1177;1158;2551;2574;42.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;428529.55;428529.55;0;5799.41;434328.96;421067.31;0;12958.98;347059.72;10128.07;29812.95;24953.28;461625.08;37347.17;585144.47;1892.51;86172.22;0;34232.47;0;34087.88;0;482.02;3;3;15438.59;0;7792.8;28669.61;0;36462.41;0;26943.42;10403.75;37347.17;0;0;751;439
3.17E+13;0;0;1;40506.11;0.97;134477;130085;123274;121831;49662;48824;57434;56477;650.64;637.21;9891.38;9891.38;6560.73;6572.97;50522;49727;49662;48824;123274;121831;8044.05;121412;119386;50164;49174;56569;55510;544.63;534.9;5101.29;5101.29;6374.27;50164;49174;1061.1;66115824.37;34974869.2;31140955.17;1105040.29;67220864.66;68009854.21;0;1624436.11;16419360.92;467249.72;4903106.74;4853213.4;31922031.71;3525565.65;43006650.68;241921.63;7559053.32;0;5590572.27;0;1935296.8;1492776.45;60962.4;156;152;-311471.34;0;760972.16;2969985.12;0;3730957.28;0;2538318.14;987247.51;3525565.65;0;0;59497;29425
3.17E+13;1;0;1;26192.9;0.83;7071;5864;5762;5762;2487;2415;2633;2560;35.99;32.74;332.32;332.32;295.7;296.08;2380;2308;2487;2415;5762;5762;235.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1354146.22;1354146.22;0;23208.4;1377354.62;1379876.34;0;20174.7;490380.03;25134.65;121141.3;42177.27;751383.58;81195.23;1137473.06;5532.21;304894.25;0;102219.27;0;54961.7;0;1050.59;5;6;-29668.94;0;12069.4;49475.1;0;61544.5;0;58497.52;22697.71;81195.23;0;0;2250;1876
3.17E+13;0;0;1;17341;0.87;39173;34255;29240;29517;12642;12701;12983;13056;121.05;121.05;1618.89;1618.89;1270.71;1270.06;12000;12068;12642;12701;29240;29517;1492.88;8181;7210;3525;3096;3588;3154;106.24;106.24;257.85;257.85;328.51;3525;3096;41.18;6886310.76;5534252.3;1352058.46;273803.47;7160114.23;7214343.79;0;548441.8;4067887.89;256591.29;863091.9;777043.07;6422653.34;510931.27;8246107.16;29869.59;1312522.55;0;531807.64;0;263803.09;402462.64;5156.78;35;35;-73768.45;0;156585.43;544706.67;0;701292.1;0;368441.29;142489.98;510931.27;0;0;18768;13446
3.17E+13;0;0;1;7637.08;0.47;19335;9006;9006;9187;4562;4526;4709;4681;62.42;61.56;494.06;0;421.21;421.32;4317;4275;4562;4526;9006;9187;418.9;1314;1308;762;742;805;791;10.87;10.87;48.34;48.34;78.92;762;742;19.96;2238251.08;1861704.24;376546.84;35478.97;2273730.05;2099136.9;0;201495.66;910810.63;6344.87;296836.52;156943.87;1604514.67;172018.57;2102974.67;9346.94;326441.43;0;182000.31;0;121669.77;20793.46;1868.38;7;7;51578.47;0;41939.5;111739.05;0;153678.55;0;123857.05;48161.52;172018.57;0;0;4696;3160
3.17E+13;0;0;1;31025.27;0.81;20537;16576;15887;15949;7714;7556;7969;7816;116.91;98.53;1263.32;1231.88;911.47;911.93;7247;7119;7714;7556;15887;15949;930.05;14254;14211;7080;6892;7134;6975;819.01;69.1;648.54;648.54;818.19;7080;6892;6.4;7925514;4392866.53;3532647.47;105712.23;8031226.23;7875517.98;0;137752.8;2708720.18;69387.16;486691.29;367089.23;4174389.02;466405.39;5659738.12;32327.62;1018943.71;0;680379.51;0;138670.75;147773.52;3184.22;27;26;-137878.35;0;86470.97;235485.14;0;321956.11;0;335891.47;130513.92;466405.39;0;0;8527;6158
3.17E+13;1;0;1;9114.55;0.57;9265;5286;4831;4884;1851;1861;1904;1923;30.16;30.05;268.31;249.74;190.78;190.87;1741;1758;1851;1861;4831;4884;227.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800279.75;800279.75;0;22927.65;823207.4;800924.12;0;60340.62;515250.62;39666.08;147854.41;53755.9;828460.31;59642.61;981058.69;3566.42;92955.77;0;64217.64;0;255230.71;0;757.29;5;5;7715.66;0;10417.51;249136.91;0;259554.42;0;42930.28;16712.33;59642.61;0;0;2444;1239
3.17E+13;1;0;1;32722.61;0.58;3951;2311;2124;2133;931;942;964;980;13.41;13.41;155.32;0;123.32;123.68;853;867;931;942;2124;2133;130.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;660285.68;660285.68;0;9490.76;669776.44;656642.53;0;18408.66;138480.25;2086.52;89078.43;14804.5;279738.64;30457.65;366406.89;2311.02;56210.6;0;66542.73;0;12524.24;0;438.57;2;2;-31253.79;0;4529.89;10743.94;0;15273.83;0;21871.49;8586.16;30457.65;0;0;1015;519
3.17E+13;0;0;1;21216.3;1;125376;125376;109616;108276;32204;31994;41630;40987;497.26;500.25;11336.67;11336.67;4228.37;4186.98;39289;38670;32204;31994;109616;108276;9284.07;97929;89446;28849;27483;37186;35171;249.06;227;2921.39;2921.39;3357.38;28849;27483;708.67;36541152.22;20683960.32;15857191.9;649663.31;37190815.53;31134495.32;0;2976968.37;12837006.01;680104.48;5836491.2;4376802.51;27884528.35;2945650.7;41173820.44;140967.86;10343641.39;0;2281494.14;0;1071946.38;1767779.08;549576.89;68;67;1872630.01;0;716751.49;2813518.72;0;3530270.21;0;1727852.3;1217798.4;2945650.7;11;125;47371;25239
3.17E+13;1;0;1;10074.26;0.5;3629;1802;1802;1810;953;936;978;961;9.84;8.46;142.71;107.8;89.03;89;872;853;953;936;1802;1810;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;409039.16;409039.16;0;6088.03;415127.19;396965.34;0;17686.69;136002.93;4271.62;54451.7;12496.78;248021.18;30385.56;322433.08;1662.91;44026.34;0;35849.04;0;17507.06;0;763;1;1;4949.11;0;4745.47;15187.5;0;19932.97;0;21854.41;8531.15;30385.56;0;0;572;342
3.17E+13;1;0;1;7963.06;0.5;13764;6913;6869;6824;3441;3361;3564;3487;55.59;34.45;496.45;496.45;360.3;360.32;3240;3174;3441;3361;6869;6824;779.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1728136.49;1728136.49;0;26112.68;1754249.17;1762814.72;0;22686.24;828106.6;66751.14;421585.24;111969.14;1544252.16;110068.73;1862920.24;6732.57;208599.35;0;131253.52;0;84799.61;0;1421.22;8;8;-15413.48;0;21711.81;71241.59;0;92953.4;0;79301.13;30767.6;110068.73;0;0;1781;1258
3.17E+13;1;0;1;12967.44;0.59;10537;6187;6187;6326;2648;2563;2794;2714;22.57;22.57;400.58;364.7;285;284.68;2444;2358;2648;2563;6187;6326;290.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1402878.24;1402878.24;0;32407.93;1435286.17;1353706.5;0;144301.1;690246.33;25094.94;194884.8;44196.63;1031470.39;87307.5;1249056.43;5319.2;130278.54;0;122858.26;0;56550.18;0;4049.59;7;7;-45810.57;0;15838.39;50080.58;0;65918.97;0;62801.34;24506.16;87307.5;2;64;1651;1209
3.17E+13;1;0;1;8943.63;0.6;5420;3259;3259;3350;1514;1507;1540;1536;13.22;13.22;203.67;169.61;149.62;149.58;1406;1399;1514;1507;3259;3350;130.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;665710.11;665710.11;0;18817.31;684527.42;638806.96;0;12266.63;450837.31;14943.36;86920.17;25222.23;626542.99;48004.92;735882.48;2794.91;61334.57;0;59305.13;0;22409.81;0;2229.68;5;5;-10685.21;0;8047.65;19386.75;0;27434.4;0;34556;13448.92;48004.92;0;0;961;624
3.17E+13;0;0;1;26962.77;0.83;42149;34859;31987;32377;13167;12873;14895;14595;65.6;65.6;2233.86;0;1474.01;1473.98;13440;13108;13167;12873;31987;32377;1736;30921;0;12728;0;14405;0;75;0;212.21;0;239.88;12728;0;1.27;7975565.85;7332768.4;642797.45;137746.99;8113312.84;7157536.94;0;263523.76;2727446.35;121865.23;1058508.53;302161.65;4728150.91;553010.4;6284884.24;32023.78;1003722.93;0;677343.17;0;360261.57;269064.34;11486.41;30;22;-159174.02;0;183726.59;489109.51;0;672836.1;0;390632.76;162377.64;553010.4;2;67;13710;10711
3.17E+13;1;0;1;11865.03;0.75;5243;3932;3244;3277;1610;1623;1678;1689;23.28;23.28;260.38;260.38;182.58;182.63;1516;1524;1610;1623;3244;3277;130.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;892101.64;892101.64;0;16128.99;908230.63;880023.79;0;35059.21;447668.72;23434.93;86807.18;21722.61;644540.61;52678.26;767593.84;3412.42;70374.97;0;79192.51;0;22354.51;0;1305.22;5;5;-14285.34;0;7557.34;19514.81;0;27072.15;0;37864.26;14814;52678.26;0;0;1623;897
3.17E+13;1;0;1;9957.83;0.5;2558;1272;1128;1137;520;524;523;527;10.62;10.62;81.84;81.84;48.81;48.82;464;466;520;524;1128;1137;4.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234890.74;234890.74;0;2046.75;236937.49;206804.69;0;14241.98;199891.28;19136.63;4098.58;10635.59;254687.81;16462.41;340645.46;912.12;69495.24;0;14845.11;0;7786.85;0;559.06;2;2;6080.62;0;1791.42;7466.61;0;9258.03;0;11838.8;4623.61;16462.41;0;0;299;128
4.30E+13;1;0;0;55081.87;0.24;4858;1171;1177;1153;685;657;751;718;7.36;7.36;87.63;46.71;75.37;74.84;586;548;743;711;1171;1147;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;659158.88;659158.88;0;33801.33;692960.21;685539.49;81017.64;79422.79;976058.33;8980.47;98648.81;21619.19;1249296.65;2016.85;1338840.72;56319.49;16437.16;0;67427.04;26859.43;3497.04;446983.8;2143.25;4;3;76562.81;44230.63;508943.58;0;0;508943.58;0;1578.88;437.97;2016.85;4;49;1452;742
4.30E+13;1;0;0;66989.56;0.39;3753;1459;1459;1493;571;562;690;680;7.96;7.96;98.48;0;69.1;68.95;558;546;616;601;1459;1493;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;582311.74;582311.74;0;22461.64;604773.38;598537.74;57760.61;55959.5;350381.02;1373.39;50542.76;13468.4;561866.86;1844.59;625016.21;0;13711.48;0;53867.11;24565.38;0;0;0;3;2;92234.18;23027.9;0;0;0;0;0;1444.03;400.56;1844.59;0;0;1341;986
4.30E+13;1;0;0;28455.96;0.41;16524;6807;7184;7422;2759;2719;3627;3567;37.18;37.18;450.92;450.92;340.45;339.89;3092;3042;2860;2816;6807;7039;335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3039773.75;3039773.75;0;110170.71;3149944.46;3114673.61;214849.74;203947.91;2469758.64;31160.61;252543.5;114134.38;3706035.22;9689.46;4332581.4;69070.99;361825.22;0;269871.7;129039.96;914354.19;0;343729.77;17;12;568566.39;125991.54;1325143.97;0;2010.98;1327154.95;0;7585.35;2104.11;9689.46;1;6;3556;3081
4.30E+13;1;0;0;34772.75;0.57;7063;3999;4020;4187;1655;1626;1933;1880;28.2;28.2;364.78;0;219.72;218.68;1658;1625;1689;1663;3999;4166;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1763990.54;1763990.54;0;45091.39;1809081.93;1793655.58;148360.7;138426.42;792736.63;9138.22;155510.19;42427.76;1333722.36;5110.29;1496637.18;534.77;25213.86;0;158808.24;68056.63;11727.02;0;360;3;2;175101.32;64534.04;12621.79;0;0;12621.79;0;4000.57;1109.72;5110.29;2;13;1637;541
4.30E+13;1;0;0;15753.41;0.31;6077;1868;1868;2070;1101;1076;1252;1236;31.68;32.33;220.63;220.63;118.62;118.49;1090;1080;1148;1120;1868;2070;335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1001314.25;1001314.25;0;27718.08;1029032.33;1027540.2;38530.91;40674.68;1131204.04;12962.88;209689.66;275177.49;1871178.65;3351.84;2008658.3;9445.75;47343.48;0;97033.94;44638.27;100575.73;0;2904.79;6;6;145110.64;42146.06;96943.37;0;15982.9;112926.27;0;2623.97;727.87;3351.84;4;34;825;578
